;movieId;recommendation;title;genres;year
28503;131602;0.0;14 Going on 30;['(no genres listed)'];1988
28498;131586;0.0;Terror at the Mall;['Documentary'];2014
28778;132559;0.0;Silly Little Game;['Documentary'];2010
28779;132561;0.0;Bad Boys;['Documentary'];2014
28789;132586;0.0;The Four Year Plan;['Documentary'];2011
29001;133311;0.0;The 'Socalled' Movie;['Documentary'];2010
29016;133343;0.0;The Workshop;['Documentary'];2007
29012;133333;0.0;DamNation;['Documentary'];2014
29011;133331;0.0;Germ;['Horror'];2013
29010;133329;0.0;Radio Unnameable;['Documentary'];2012
29008;133325;0.0;Ethos;['Documentary'];2011
29007;133323;0.0;The Fruit Hunters;['Documentary'];2012
29006;133321;0.0;Exile Nation: The Plastic People;['(no genres listed)'];2014
29005;133319;0.0;Resistance;['Documentary'];2015
29004;133317;0.0;Sushi: The Global Catch;['Documentary'];2012
29003;133315;0.0;We’re Not Broke;['Documentary'];2012
29002;133313;0.0;Hank: 5 Years from the Brink;['Documentary'];2013
28999;133307;0.0;Time Zero: The Last Year of Polaroid Film;['Documentary'];2012
29021;133355;0.0;Notebooks on Cities and Clothes;['Documentary'];1989
28997;133303;0.0;Jedi Junkies;['Documentary'];2010
28996;133301;0.0;The Water Front;['Documentary'];2007
28995;133299;0.0;Tar Creek;['(no genres listed)'];2009
28994;133297;0.0;Genius on Hold;['(no genres listed)'];2013
28993;133295;0.0;Cocaine Cowboys: Reloaded;['Documentary'];2014
28991;133291;0.0;Pump;['Documentary'];2014
28989;133287;0.0;Kissinger;['Documentary'];2011
28985;133279;0.0;Two Raging Grannies;['Documentary'];2013
28983;133274;0.0;Bukowski: The Last Straw;['Documentary'];1980
28981;133264;0.0;Charlie Bubbles;['(no genres listed)'];1967
28977;133243;0.0;Call + Response;['(no genres listed)'];2008
29020;133353;0.0;Lightning Over Water;['Documentary'];1980
29022;133357;0.0;The Seven Five;['Documentary'];2014
28790;132588;0.0;In the Crosswind;['War'];2014
8959;26617;0.0;Comic Book Confidential;['Documentary'];1988
29094;133643;0.0;The Stone Roses: Made of Stone;['Documentary'];2013
29093;133638;0.0;Tunisian Victory;['Documentary', 'War'];1944
29092;133630;0.0;The Life of Vergie Winters;['(no genres listed)'];1934
29091;133628;0.0;The Iron Sheriff;['(no genres listed)'];1957
756;769;0.0;Marlene Dietrich: Shadow and Light;['Documentary'];1996
29085;133593;0.0;Iverson;['Documentary'];2014
29083;133585;0.0;The Little Chaos;['(no genres listed)'];1966
8937;26581;0.0;Sherman's March;['Documentary'];1985
29076;133571;0.0;Specters;['Horror'];1987
29073;133557;0.0;Joshua Then and Now;['(no genres listed)'];1985
29064;133509;0.0;Love Hotel;['(no genres listed)'];2014
29061;133501;0.0;I guappi non si toccano;['(no genres listed)'];1979
8973;26655;0.0;Common Threads: Stories from the Quilt;['Documentary'];1989
29060;133493;0.0;Three Supermen in the Jungle;['(no genres listed)'];1970
29058;133473;0.0;The Prince and the Pauper;['(no genres listed)'];2000
29057;133463;0.0;Forgotten Pistolero;['Western'];1969
29055;133455;0.0;Crazy Westerners;['Western'];1967
29054;133441;0.0;Tricked: The Documentary;['Documentary'];2013
29053;133439;0.0;Farmland;['Documentary'];2014
29051;133429;0.0;Get Mean;['Western'];1976
29049;133421;0.0;The Gospel According to Philip K. Dick;['Documentary'];2001
29044;133409;0.0;Barnum!;['(no genres listed)'];1986
29043;133407;0.0;Dirty Business;['Documentary'];2009
29032;133381;0.0;Harry Dean Stanton: Partly Fiction;['Documentary'];2012
28970;133229;0.0;Court;['(no genres listed)'];2014
4968;5063;0.0;One-Eyed Jacks;['Western'];1961
28968;133225;0.0;Island of Lemurs: Madagascar;['Documentary'];2014
28845;132792;0.0;The Great Invisible;['Documentary'];2014
28868;132904;0.0;OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie;['Documentary'];2012
28867;132902;0.0;Girl Rising;['Documentary'];2013
28865;132896;0.0;Pelota;['(no genres listed)'];1983
28861;132879;0.0;The Stars and the Water Carriers;['(no genres listed)'];1974
28860;132877;0.0;The Impossible Hour;['Documentary'];1974
28857;132860;0.0;Amore libero - Free Love;['(no genres listed)'];1974
28854;132836;0.0;The Body;['(no genres listed)'];1974
28853;132826;0.0;Sweden: Heaven and Hell;['Documentary'];1968
28852;132816;0.0;The Sinner;['(no genres listed)'];1972
28850;132806;0.0;Escape by Night;['(no genres listed)'];1937
28846;132794;0.0;Sweet Home;['Horror'];2015
28842;132784;0.0;The Daring Dobermans;['(no genres listed)'];1973
9007;26712;0.0;35 Up;['Documentary'];1991
28841;132780;0.0;Vanishing Pearls: The Oystermen of Pointe à la Hache;['Documentary'];2014
28840;132766;0.0;Summer Night, with Greek Profile, Almond Eyes and Scent of Basil;['(no genres listed)'];1986
28839;132760;0.0;All Screwed Up;['(no genres listed)'];1974
28824;132666;0.0;21 Years: Richard Linklater;['(no genres listed)'];2014
774;787;0.0;Gate of Heavenly Peace, The;['Documentary'];1995
28805;132624;0.0;The Hacker Wars;['Documentary'];2014
28804;132622;0.0;Magic Beyond Words: The JK Rowling Story;['(no genres listed)'];2011
28801;132614;0.0;Dior and I;['Documentary'];2014
28797;132606;0.0;I prosseneti;['(no genres listed)'];1976
778;791;0.0;Last Klezmer: Leopold Kozlowski, His Life and Music, The;['Documentary'];1994
28791;132590;0.0;Happy Valley;['Documentary'];2014
28872;132912;0.0;Emmanuelle 5;['(no genres listed)'];1987
9063;26797;0.0;Visions of Light: The Art of Cinematography;['Documentary'];1992
764;777;0.0;Pharaoh's Army;['War'];1995
28884;132948;0.0;Doli Saja Ke Rakhna;['(no genres listed)'];
28966;133221;0.0;The Man Who Skied Down Everest;['Documentary'];1975
28962;133209;0.0;Listening to You: The Who Live at the Isle of Wight;['Documentary'];1998
28958;133201;0.0;Doug Stanhope: Before Turning the Gun on Himself;['(no genres listed)'];2012
28956;133197;0.0;How Sherlock Changed the World;['(no genres listed)'];2013
28952;133183;0.0;The Casual Vacancy;['(no genres listed)'];2015
9018;26729;0.0;Hearts of Darkness: A Filmmakers Apocalypse;['Documentary'];1991
28920;133119;0.0;Raised by Wolves;['Horror'];2014
4964;5059;0.0;Little Dieter Needs to Fly;['Documentary'];1997
28918;133115;0.0;We Could Be King;['Documentary'];2014
28914;133081;0.0;Manhunt in the City;['(no genres listed)'];1975
28911;133075;0.0;Violent Naples;['(no genres listed)'];1976
28910;133073;0.0;Free Hand for a Tough Cop;['(no genres listed)'];1976
28908;133067;0.0;Brothers Till We Die;['(no genres listed)'];1977
28907;133055;0.0;Ironmaster;['(no genres listed)'];1983
28906;133047;0.0;Ghosthouse;['Horror'];1988
28903;132997;0.0;Wrong Turn 6: Last Resort;['Horror'];2014
28897;132981;0.0;Crowsnest;['(no genres listed)'];2012
9043;26762;0.0;Aileen Wuornos: The Selling of a Serial Killer;['Documentary'];1993
28894;132975;0.0;Garrison Keillor: The Man on the Radio in the Red Shoes;['Documentary'];2009
28888;132958;0.0;The Kill Team;['Documentary', 'War'];2013
28887;132954;0.0;Awake: The Life of Yogananda;['Documentary'];2014
28886;132952;0.0;Sarfarosh;['(no genres listed)'];1999
28885;132950;0.0;Vaastav: The Reality;['(no genres listed)'];1999
28399;131172;0.0;Closed Curtain;['(no genres listed)'];2013
28395;131164;0.0;Vietnam in HD;['War'];2011
29098;133651;0.0;El Medico: The Cubaton Story;['Documentary'];2012
27889;129235;0.0;Les Invisibles;['Documentary'];2012
27964;129456;0.0;The Legend of Bloody Jack;['Horror'];2007
27963;129454;0.0;JFK: The Smoking Gun;['Documentary'];2013
27943;129407;0.0;Male Domination;['Documentary'];2009
27942;129405;0.0;Tomie: Unlimited;['Horror'];2011
27936;129393;0.0;In God We Teach;['Documentary'];2011
27934;129389;0.0;Heavy Petting;['Documentary'];1989
27927;129362;0.0;Merchants of Doubt;['Documentary'];2014
27923;129352;0.0;Freeheld;['Documentary'];2007
4744;4839;0.0;Death Ship;['Horror'];1980
4743;4838;0.0;D.O.A.;['Documentary'];1980
27896;129250;0.0;Superfast!;['(no genres listed)'];2015
27885;129227;0.0;Out of Nature;['(no genres listed)'];2014
27971;129490;0.0;Twins of Evil;['Horror'];1971
27880;129193;0.0;Memphis;['(no genres listed)'];2013
27878;129189;0.0;The Sea That Thinks;['(no genres listed)'];2000
27877;129187;0.0;Lost Youth;['(no genres listed)'];1948
27876;129185;0.0;The Testimony;['(no genres listed)'];1946
27873;129078;0.0;Tokyo Fiancée;['(no genres listed)'];2015
27871;129066;0.0;Our Curse;['Documentary'];2014
27870;129064;0.0;Joanna;['Documentary'];2013
27868;129056;0.0;Lost and Found;['(no genres listed)'];1979
27867;129052;0.0;Women in Cellblock 9;['(no genres listed)'];1978
27864;129042;0.0;A Reflection of Fear;['Horror'];1973
27863;129036;0.0;People of the Wind;['Documentary'];1976
27970;129478;0.0;A Blank on the Map;['Documentary'];1971
27980;129524;0.0;Je m'appelle Elisabeth;['(no genres listed)'];2006
9717;31485;0.0;Professionals, The;['Western'];1966
28007;129709;0.0;The Walking Hills;['Western'];1949
28053;129871;0.0;My Wife, A Body to Love;['(no genres listed)'];1973
28048;129851;0.0;Dickson Greeting;['(no genres listed)'];1891
28047;129849;0.0;Old Man Drinking a Glass of Beer;['(no genres listed)'];1898
28046;129847;0.0;Somewhere Under the Broad Sky;['(no genres listed)'];1954
28044;129843;0.0;Plastic Paradise: The Great Pacific Garbage Patch;['Documentary'];2013
28042;129838;0.0;Capturing Mary;['(no genres listed)'];2007
28036;129822;0.0;Bikes vs Cars;['Documentary'];2015
28031;129812;0.0;New Scenes from America;['Documentary'];2002
28021;129769;0.0;Covert Action;['(no genres listed)'];1978
28016;129741;0.0;Mutantes;['Documentary'];2009
28013;129723;0.0;Cose da pazzi;['(no genres listed)'];2005
28005;129705;0.0;My Own Man;['(no genres listed)'];
27982;129528;0.0;Repatriation;['Documentary'];2006
28004;129703;0.0;The Forgotten Woman;['Documentary'];2008
28001;129677;0.0;Urban Warriors;['(no genres listed)'];1987
4757;4852;0.0;Bones;['Horror'];2001
27996;129667;0.0;We Always Lie to Strangers;['(no genres listed)'];2013
27995;129661;0.0;A Black Ribbon for Deborah;['(no genres listed)'];1974
27991;129651;0.0;The Third Reich: The Rise & Fall;['(no genres listed)'];
9628;31011;0.0;It's All True;['Documentary'];1993
27989;129644;0.0;Jimi Hendrix: Hear My Train A Comin';['Documentary'];2013
27988;129640;0.0;66 Scenes From America;['Documentary'];1982
27986;129536;0.0;Code Name Coq Rouge;['(no genres listed)'];1989
27983;129530;0.0;Slingshot Hip Hop;['(no genres listed)'];2008
27862;129034;0.0;Serving Life;['Documentary'];2011
27844;128973;0.0;The Invisible Frame;['Documentary'];2009
826;841;0.0;Eyes Without a Face (Yeux sans visage, Les);['Horror'];1959
27680;128433;0.0;Goodbye and Amen;['(no genres listed)'];1978
27743;128616;0.0;As We Were Dreaming;['(no genres listed)'];2015
27740;128610;0.0;Ixcanul Volcano;['(no genres listed)'];2015
27730;128590;0.0;Lilla Jönssonligan på styva linan;['(no genres listed)'];1997
27720;128570;0.0;Alla älskar Alice;['(no genres listed)'];2002
9822;32022;0.0;Gunner Palace;['Documentary', 'War'];2004
27707;128544;0.0;Hits;['(no genres listed)'];2014
27701;128530;0.0;Marilyn: The Untold Story;['Documentary'];1980
27698;128516;0.0;Sacred Heart;['(no genres listed)'];2005
27697;128514;0.0;We Cause Scenes;['(no genres listed)'];2014
27692;128504;0.0;Lasa y Zabala;['(no genres listed)'];2014
27683;128439;0.0;Point and Shoot;['Documentary'];2014
27676;128401;0.0;Hunted City;['(no genres listed)'];1979
27747;128624;0.0;Petting Zoo;['(no genres listed)'];2015
9847;32149;0.0;Butch and Sundance: The Early Days;['Western'];1979
27673;128395;0.0;The Iron Commissioner;['(no genres listed)'];1978
27672;128393;0.0;Highway Racer;['(no genres listed)'];1977
27667;128383;0.0;Mark Shoots First;['(no genres listed)'];1975
27660;128360;0.0;The Hateful Eight;['Western'];2015
27658;128356;0.0;Beck - Öga för öga;['(no genres listed)'];1998
27655;128322;0.0;Super Duper Alice Cooper;['Documentary'];2014
4697;4792;0.0;13 Ghosts;['Horror'];1960
4696;4791;0.0;Valdez Is Coming;['Western'];1971
4695;4790;0.0;Return of a Man Called Horse, The;['Western'];1976
9867;32225;0.0;Project Grizzly;['Documentary'];1996
27745;128620;0.0;Victoria;['(no genres listed)'];2015
9784;31856;0.0;Surplus: Terrorized Into Being Consumers;['Documentary'];2003
4732;4827;0.0;Boogeyman, The;['Horror'];1980
9760;31689;0.0;Inside Deep Throat;['Documentary'];2005
9727;31539;0.0;Overnight;['Documentary'];2003
9729;31547;0.0;Lessons of Darkness (Lektionen in Finsternis);['Documentary', 'War'];1992
27832;128942;0.0;Hollywood Between Paranoia and Sci-Fi. The Power of Myth;['Documentary'];2011
27825;128916;0.0;The Indifferent Beauty;['(no genres listed)'];1957
4729;4824;0.0;Grateful Dawg;['Documentary'];2000
27818;128902;0.0;The Forgotten Space;['Documentary'];2010
27817;128900;0.0;The Natural Love;['Documentary'];1996
4725;4820;0.0;Won't Anybody Listen?;['Documentary'];2000
9750;31649;0.0;Architecture of Doom, The (Undergångens arkitektur);['Documentary', 'War'];1989
27794;128838;0.0;Crimson Peak;['Horror'];2015
27793;128836;0.0;The Ghosts in Our Machine;['Documentary'];2013
27788;128812;0.0;Drew: The Man Behind the Poster;['Documentary'];2013
27759;128673;0.0;Casting Couch;['(no genres listed)'];2013
27787;128810;0.0;Scandali nudi;['(no genres listed)'];1968
27783;128766;0.0;The Assassination;['(no genres listed)'];1972
27781;128740;0.0;Closure;['Documentary'];2013
27777;128727;0.0;Bizarre;['(no genres listed)'];2015
27773;128717;0.0;One Last Hug;['Documentary'];2014
27769;128695;0.0;The Dark Valley;['Western'];2014
9779;31813;0.0;Sister Helen;['Documentary'];2002
9780;31826;0.0;Bright Leaves;['Documentary'];2003
27765;128686;0.0;Sputnik;['(no genres listed)'];2013
27764;128684;0.0;Artifact;['Documentary'];2012
27761;128677;0.0;Zeder;['Horror'];1983
28055;129875;0.0;Pigs with a P.38;['(no genres listed)'];1978
28056;129877;0.0;Clap, You're Dead;['(no genres listed)'];1974
28057;129879;0.0;Orders Signed in White;['(no genres listed)'];1974
9481;27772;0.0;Ju-on: The Grudge;['Horror'];2002
28282;130834;0.0;Dancers;['(no genres listed)'];1987
4818;4913;0.0;Circus of Horrors;['Horror'];1960
28278;130812;0.0;Maidstone;['(no genres listed)'];1970
28266;130734;0.0;New Year's Evil;['Horror'];1980
28262;130684;0.0;We Are Still Here;['Horror'];2015
28261;130682;0.0;Muck;['Horror'];2015
28258;130672;0.0;Slumber Party '57;['(no genres listed)'];1976
28253;130640;0.0;貞子3D;['Horror'];2012
28252;130638;0.0;Master of the Universe;['Documentary'];2013
9472;27758;0.0;Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood;['Documentary'];2003
844;859;0.0;Hippie Revolution, The;['Documentary'];1996
28228;130552;0.0;Get Christie Love!;['(no genres listed)'];1974
28287;130844;0.0;Julie Darling;['(no genres listed)'];1983
28224;130532;0.0;I giorni contati;['(no genres listed)'];1963
9498;27798;0.0;Ju-on: The Grudge 2;['Horror'];2003
28211;130502;0.0;Venus & Fleur;['(no genres listed)'];2004
28210;130500;0.0;Laissons Lucie faire !;['(no genres listed)'];2000
28200;130476;0.0;The Concert for Bangladesh;['Documentary'];1972
28198;130472;0.0;Baby Snakes;['(no genres listed)'];1979
28196;130466;0.0;I Hate Christian Laettner;['Documentary'];2015
28193;130454;0.0;Michael Laudrup - en Fodboldspiller;['(no genres listed)'];
28189;130446;0.0;The Coconut Revolution;['(no genres listed)'];2000
9519;27829;0.0;Slasher;['Documentary'];2004
4789;4884;0.0;Trembling Before G-d;['Documentary'];2001
9449;27718;0.0;Injury to One, An;['Documentary'];2002
28288;130846;0.0;The Birthday Party;['(no genres listed)'];1968
28058;129881;0.0;Il cappotto di legno;['(no genres listed)'];1981
28321;130994;0.0;Bill W.;['Documentary'];2012
28368;131110;0.0;A House of Secrets: Exploring 'Dragonwyck';['Documentary'];2008
28367;131108;0.0;The Fearless Four;['(no genres listed)'];1997
28363;131100;0.0;Forget me not;['Documentary'];2013
28354;131082;0.0;Playground;['Documentary'];2009
28352;131078;0.0;Benjamin Blümchen - Seine schönsten Abenteuer;['(no genres listed)'];2006
28350;131074;0.0;Mount St. Elias;['Documentary'];2009
28338;131031;0.0;La liga no es cosa de hombres;['(no genres listed)'];1972
28337;131029;0.0;Mara und der Feuerbringer;['(no genres listed)'];2015
28334;131023;0.0;That Sugar Film;['Documentary'];2014
28333;131021;0.0;Filmistaan;['(no genres listed)'];2014
4836;4931;0.0;Don't Go in the House;['Horror'];1980
9425;27667;0.0;Ju-on: The Curse;['Horror'];2000
9446;27713;0.0;Bukowski: Born into This;['Documentary'];2003
9426;27668;0.0;Ju-on: The Curse 2;['Horror'];2000
28315;130980;0.0;The Day That Lasted 21 Years;['Documentary'];2012
4829;4924;0.0;Anzio;['War'];1968
28310;130968;0.0;Champions;['(no genres listed)'];1984
28307;130962;0.0;Musikanten;['(no genres listed)'];2006
28305;130958;0.0;Killer Crocodile;['Horror'];1989
28301;130914;0.0;Savage Weekend;['Horror'];1979
28297;130882;0.0;McCinsey's Island;['(no genres listed)'];1998
28296;130878;0.0;Doppelgänger Paul;['(no genres listed)'];2012
28295;130866;0.0;Gorilla Bathes at Noon;['(no genres listed)'];1993
28291;130852;0.0;Brothers on the Line;['(no genres listed)'];2012
28180;130404;0.0;The Linguists;['Documentary'];2008
9524;27835;0.0;Agronomist, The;['Documentary'];2003
28171;130386;0.0;Men in White;['(no genres listed)'];1998
9587;30791;0.0;Hellraiser: Inferno;['Horror'];2000
9571;30695;0.0;In Enemy Hands;['War'];2004
28104;130060;0.0;Des fleurs pour Algernon;['(no genres listed)'];2006
28102;130056;0.0;Kingdom of Shadows;['Documentary'];2015
28098;130046;0.0;Thanatomorphose;['Horror'];2012
28095;130040;0.0;Mo;['Horror'];1983
28094;130038;0.0;Little Deaths;['Horror'];2011
28090;129996;0.0;One Man Against the Organization;['(no genres listed)'];1975
28089;129994;0.0;The Sinful Nuns of Saint Valentine;['Horror'];1974
28088;129980;0.0;Password: Uccidete agente Gordon;['(no genres listed)'];1966
28086;129958;0.0;Our Vinyl Weighs a Ton: This Is Stones Throw Records;['Documentary'];2013
28085;129951;0.0;Rich Hill;['Documentary'];2014
28077;129933;0.0;Sacro GRA;['Documentary'];2013
9531;27846;0.0;Corporation, The;['Documentary'];2003
28076;129931;0.0;La Morte Rouge;['(no genres listed)'];2006
28075;129929;0.0;Autohystoria;['(no genres listed)'];2007
28073;129925;0.0;El Escarabajo de Oro;['(no genres listed)'];2014
28072;129923;0.0;Carcasses;['Documentary'];2009
28071;129921;0.0;Bestiaire;['Documentary'];2012
28070;129919;0.0;Nazareno Cruz and the Wolf;['(no genres listed)'];1975
28069;129917;0.0;The Dependent;['(no genres listed)'];1969
28068;129915;0.0;Butterflies Have No Memories;['(no genres listed)'];2009
28066;129911;0.0;Playing;['Documentary'];2007
28061;129887;0.0;Moving Alan;['(no genres listed)'];
28060;129885;0.0;Le ultime ore di una vergine;['(no genres listed)'];1972
28113;130079;0.0;Enquiring Minds: The Untold Story of the Man Behind the National Enquirer;['Documentary'];2014
28116;130085;0.0;The Drop Box;['Documentary'];2014
9568;27919;0.0;Fahrenhype 9/11;['Documentary'];2004
28118;130089;0.0;Crazy Beautiful You;['(no genres listed)'];2015
9532;27847;0.0;Game Over: Kasparov and the Machine;['Documentary'];2003
9534;27850;0.0;Yes Men, The;['Documentary'];2003
28165;130374;0.0;India's Daughter;['Documentary'];2015
28162;130351;0.0;The Wrecking Crew;['Documentary'];2008
9539;27862;0.0;Lost Boys of Sudan;['Documentary'];2003
28158;130342;0.0;Ice Poison;['(no genres listed)'];2014
28155;130332;0.0;Grizzly;['Horror'];1976
9546;27873;0.0;Metallica: Some Kind of Monster;['Documentary'];2004
28152;130324;0.0;The Strength of Water;['(no genres listed)'];2009
28150;130298;0.0;Pot v raj;['(no genres listed)'];2014
28149;130296;0.0;A Fight For;['(no genres listed)'];2014
28147;130292;0.0;Alphabet;['Documentary'];2013
9550;27878;0.0;Born into Brothels;['Documentary'];2004
9551;27879;0.0;DiG!;['Documentary'];2004
28143;130269;0.0;The Hollow;['Horror'];2004
9553;27882;0.0;Riding Giants;['Documentary'];2004
28140;130259;0.0;The Discoverers;['(no genres listed)'];2014
28139;130247;0.0;That Gal... Who Was in That Thing: That Guy 2;['Documentary'];2015
28137;130231;0.0;Standoff;['(no genres listed)'];1998
28133;130204;0.0;Patty Hearst;['(no genres listed)'];1988
9565;27911;0.0;Howard Zinn: You Can't Be Neutral on a Moving Train;['Documentary'];2004
9566;27912;0.0;Outfoxed: Rupert Murdoch's War on Journalism;['Documentary'];2004
9567;27914;0.0;Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire;['Documentary'];2004
29096;133647;0.0;Thought Crimes;['Documentary'];2015
29102;133667;0.0;Dear America: Letters Home from Vietnam;['Documentary', 'War'];1987
4688;4783;0.0;Endurance: Shackleton's Legendary Antarctic Expedition, The;['Documentary'];2000
30122;136758;0.0;Pasolini prossimo nostro;['Documentary'];2006
30148;136834;0.0;The Eye: Infinity;['Horror'];2005
30147;136832;0.0;Punishment Room;['(no genres listed)'];1956
8305;8987;0.0;Bush's Brain;['Documentary'];2004
30144;136824;0.0;L'erba proibita;['(no genres listed)'];2002
30138;136810;0.0;Attack of the Sabretooth;['Horror'];2005
30134;136798;0.0;Let Us Prey;['Horror'];2014
30133;136796;0.0;Zombie Resurrection;['Horror'];2014
30131;136792;0.0;Nailbiter;['Horror'];2013
30128;136784;0.0;From the Dark;['Horror'];2015
30125;136774;0.0;Christian Mingle;['(no genres listed)'];2014
30123;136762;0.0;Animals in Love;['Documentary'];2007
30120;136754;0.0;Champs;['Documentary'];2015
30152;136842;0.0;The Price of Life;['(no genres listed)'];1987
8316;8998;0.0;That's Entertainment;['Documentary'];1974
30116;136746;0.0;Sweet Dreams;['(no genres listed)'];1981
8317;8999;0.0;That's Entertainment, Part II;['Documentary'];1976
30114;136742;0.0;Un'estate al mare;['(no genres listed)'];2008
8318;9000;0.0;That's Entertainment! III;['Documentary'];1994
30111;136736;0.0;Faith of Our Fathers;['(no genres listed)'];2015
30106;136722;0.0;The Mummy Resurrected;['Horror'];2014
30103;136710;0.0;Parole sante;['(no genres listed)'];2007
30101;136706;0.0;Cinema of Vengeance;['(no genres listed)'];1994
8334;9016;0.0;Splatter University;['Horror'];1984
30076;136638;0.0;The Ouija Experiment 2: Theatre of Death;['Horror'];2015
30149;136836;0.0;Ray of Sunshine;['(no genres listed)'];1933
30153;136844;0.0;Who Killed Captain Alex?;['(no genres listed)'];2010
30070;136626;0.0;See No Evil 2;['Horror'];2014
8294;8976;0.0;San Antonio;['Western'];1945
30232;137028;0.0;Augusta, Gone;['(no genres listed)'];2006
8272;8954;0.0;Lightning in a Bottle;['Documentary'];2004
30220;137004;0.0;Rain Without Thunder;['(no genres listed)'];1993
8278;8960;0.0;Voices of Iraq;['Documentary'];2004
30215;136994;0.0;Best Friends;['(no genres listed)'];2005
30214;136992;0.0;When He Didn't Come Home;['(no genres listed)'];1998
8280;8962;0.0;Fade to Black;['Documentary'];2004
30205;136970;0.0;My Life's in Turnaround;['(no genres listed)'];1994
30203;136966;0.0;Murder Without Motive: The Edmund Perry Story;['(no genres listed)'];1992
30199;136958;0.0;Mortuary;['Horror'];1983
30197;136954;0.0;More Brains! A Return to the Living Dead;['Documentary'];2011
596;602;0.0;Great Day in Harlem, A;['Documentary'];1994
30159;136866;0.0;The Temple;['(no genres listed)'];2011
30173;136894;0.0;All This Mayhem;['Documentary'];2014
30172;136892;0.0;Dreams with Sharp Teeth;['Documentary'];2008
30170;136888;0.0;Dragonslayer;['Documentary'];2011
30169;136886;0.0;Taryanche Bait;['(no genres listed)'];2011
8297;8979;0.0;Guerrilla: The Taking of Patty Hearst;['Documentary'];2004
30166;136880;0.0;Vaastupurush;['(no genres listed)'];
30165;136878;0.0;Paradh;['(no genres listed)'];2010
30164;136876;0.0;The Village Had No Walls;['(no genres listed)'];1995
30163;136874;0.0;Natarang;['(no genres listed)'];2010
30162;136872;0.0;Zapatlela;['(no genres listed)'];1993
598;604;0.0;Criminals;['Documentary'];1996
30072;136630;0.0;Clerks: The Lost Scene;['(no genres listed)'];2004
8336;9018;0.0;Control Room;['Documentary', 'War'];2004
8498;25938;0.0;Fort Apache;['Western'];1948
29868;135989;0.0;The Complex;['Horror'];2013
29903;136194;0.0;Dracula III: Legacy;['Horror'];2005
29902;136192;0.0;Night of the Demon;['Horror'];1980
5114;5210;0.0;Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le);['Horror'];1981
8452;25885;0.0;Prelude to War (Why We Fight, 1);['Documentary', 'War'];1943
29898;136090;0.0;Il vigile;['(no genres listed)'];1960
29896;136082;0.0;Il maestro di Vigevano;['(no genres listed)'];1963
8459;25893;0.0;Memphis Belle: A Story of a Flying Fortress, The;['Documentary', 'War'];1944
29886;136026;0.0;The Grand Duel;['Western'];1972
29880;136014;0.0;The Startup Kids;['Documentary'];2012
29870;135993;0.0;The Craving;['Horror'];2008
29869;135991;0.0;Premonition;['Horror'];2004
29865;135983;0.0;Boogeyman 3;['Horror'];2008
29909;136206;0.0;Ninja Academy;['(no genres listed)'];1988
29860;135971;0.0;Return to Sleepaway Camp;['Horror'];2008
29853;135957;0.0;Dracula II: Ascension;['Horror'];2003
29852;135955;0.0;Ramrod;['Western'];1947
29850;135951;0.0;Rumpelstiltskin;['Horror'];1995
29842;135935;0.0;Herman U.S.A.;['(no genres listed)'];2001
8481;25919;0.0;Beast with Five Fingers, The;['Horror'];1946
29840;135931;0.0;It Waits;['Horror'];2005
29834;135917;0.0;A la legión le gustan las mujeres... y a las mujeres, les gusta la legión;['(no genres listed)'];1976
29833;135915;0.0;Afterparty;['Horror'];2013
29830;135889;0.0;The House at the End of Time;['Horror'];2013
29826;135877;0.0;Indigenous;['Horror'];2014
29907;136202;0.0;Pinocchio's Revenge;['Horror'];1996
29912;136212;0.0;The Howling: Reborn;['Horror'];2011
8337;9019;0.0;Celsius 41.11: The Temperature at Which the Brain... Begins to Die;['Documentary'];2004
30003;136481;0.0;Pluto's Blue Note;['(no genres listed)'];1947
30064;136614;0.0;The Office;['Documentary'];1966
30062;136610;0.0;Charlotte and Her Boyfriend;['(no genres listed)'];1960
30061;136608;0.0;L'amour existe;['Documentary'];1960
30060;136606;0.0;Le chant du Styrène;['(no genres listed)'];1958
30054;136592;0.0;Freaky Friday;['(no genres listed)'];1995
30053;136590;0.0;The Thirteenth Year;['(no genres listed)'];1999
8346;25744;0.0;Haxan: Witchcraft Through the Ages (a.k.a. The Witches);['Documentary', 'Horror'];1922
30041;136560;0.0;Shelter Island;['(no genres listed)'];2011
30039;136554;0.0;Sirius;['Documentary'];2013
30025;136526;0.0;Thunder In Paradise;['(no genres listed)'];1993
30024;136524;0.0;The Amityville Playhouse;['(no genres listed)'];2015
29997;136469;0.0;Larry David: Curb Your Enthusiasm;['(no genres listed)'];1999
29926;136241;0.0;The Brass Bottle;['(no genres listed)'];1964
29989;136453;0.0;How to Play Football;['(no genres listed)'];1944
5128;5224;0.0;Promises;['Documentary'];2001
29973;136421;0.0;I Am Afraid;['(no genres listed)'];1977
29971;136381;0.0;Bisturi, la mafia bianca;['(no genres listed)'];1973
29970;136375;0.0;Slap the Monster on Page One;['(no genres listed)'];1972
29968;136371;0.0;Quints;['(no genres listed)'];2000
8392;25803;0.0;Vampire Bat, The;['Horror'];1933
